date,cases_new,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,deaths_new,icu_covid
2021-02-01,4214,110,135,127,1369,997,515,309,187,55,30,10.0,414.0
2021-02-02,3455,109,101,119,1022,715,368,265,139,47,15,21.0,421.0
2021-02-03,4284,106,114,135,1498,1238,594,284,122,45,22,18.0,421.0
2021-02-04,4571,109,173,154,1461,1085,614,342,172,81,26,17.0,408.0
2021-02-05,3391,108,144,108,1012,800,468,299,141,61,34,19.0,401.0
2021-02-06,3847,104,143,121,1112,931,526,286,176,64,18,12.0,401.0
2021-02-07,3731,76,116,107,1119,975,470,252,118,54,24,15.0,396.0
2021-02-08,3100,80,84,90,1174,887,359,204,117,41,13,24.0,412.0
2021-02-09,2764,86,121,103,830,752,353,234,101,52,15,13.0,390.0
2021-02-10,3288,84,105,118,958,737,348,240,105,43,27,14.0,360.0
2021-02-11,3384,81,119,120,1039,907,460,262,126,42,19,1.0,349.0
2021-02-12,3318,63,93,73,1141,961,473,214,101,45,12,18.0,343.0
2021-02-13,3499,75,101,106,1193,844,370,224,87,26,14,6.0,334.0
2021-02-14,2464,73,86,104,724,634,365,197,103,61,19,8.0,325.0
2021-02-15,2176,75,103,95,631,515,315,222,97,50,22,11.0,324.0
2021-02-16,2720,80,97,83,709,798,351,154,91,46,20,9.0,321.0
2021-02-17,2998,63,76,87,1085,746,374,170,92,41,25,23.0,305.0
2021-02-18,2712,57,80,73,830,756,346,190,97,61,31,1.0,295.0
2021-02-19,2936,70,103,110,1127,759,366,163,84,34,12,39.0,283.0
2021-02-20,2461,74,105,83,732,622,329,174,72,33,8,9.0,284.0
2021-02-21,3297,65,85,89,1470,930,310,155,84,29,14,6.0,283.0
2021-02-22,2192,80,80,81,710,625,289,177,60,32,10,7.0,263.0
2021-02-23,2468,60,81,78,833,623,282,194,78,37,8,20.0,259.0
2021-02-24,3545,56,84,81,1345,1042,398,147,92,46,30,12.0,270.0
2021-02-25,1924,64,91,74,609,420,246,194,102,31,27,13.0,274.0
2021-02-26,2253,55,66,77,842,546,268,156,104,51,29,10.0,255.0
2021-02-27,2364,50,91,101,776,588,291,207,111,36,16,10.0,257.0
2021-02-28,2437,61,73,80,721,879,302,137,82,29,8,9.0,258.0
2021-03-01,1828,49,80,58,586,486,244,127,63,26,10,5.0,248.0
2021-03-02,1555,49,65,57,475,376,212,139,80,36,13,6.0,251.0
2021-03-03,1745,45,66,60,663,452,190,138,49,18,5,7.0,243.0
2021-03-04,2063,63,96,88,619,504,292,155,75,44,11,5.0,233.0
2021-03-05,2154,69,124,174,518,331,238,127,82,28,7,6.0,229.0
2021-03-06,1680,63,118,87,448,348,202,145,78,36,15,7.0,201.0
2021-03-07,1683,50,71,97,506,380,220,129,69,31,10,3.0,196.0
2021-03-08,1529,55,92,88,446,352,224,130,72,25,13,8.0,212.0
2021-03-09,1280,40,73,46,372,321,214,121,45,23,9,9.0,195.0
2021-03-10,1448,41,86,60,417,415,213,116,58,22,5,5.0,184.0
2021-03-11,1647,43,60,59,473,417,248,153,87,25,9,9.0,179.0
2021-03-12,1575,58,89,84,414,336,210,163,92,29,11,3.0,180.0
2021-03-13,1470,49,78,65,379,357,194,120,86,27,15,3.0,183.0
2021-03-14,1354,57,80,66,394,302,196,112,69,24,12,4.0,177.0
2021-03-15,1208,44,75,82,384,238,174,94,56,14,9,3.0,181.0
2021-03-16,1063,58,75,60,292,247,138,90,64,22,6,5.0,181.0
2021-03-17,1219,39,62,54,307,235,151,97,47,22,8,2.0,184.0
2021-03-18,1213,45,87,70,343,269,137,111,63,21,6,3.0,190.0
2021-03-19,1576,63,74,67,515,418,190,110,63,30,8,2.0,189.0
2021-03-20,1671,51,93,64,487,461,249,136,84,19,9,4.0,185.0
2021-03-21,1327,42,74,57,410,342,202,94,55,18,9,4.0,183.0
2021-03-22,1116,34,60,47,382,317,123,81,35,16,8,5.0,183.0
2021-03-23,1384,29,82,62,452,365,172,107,66,22,8,1.0,183.0
2021-03-24,1268,47,81,64,379,341,165,103,53,14,5,2.0,185.0
2021-03-25,1360,66,100,63,376,315,178,123,87,31,3,2.0,180.0
2021-03-26,1275,55,97,72,337,277,185,119,68,21,9,1.0,190.0
2021-03-27,1199,48,137,102,308,233,151,107,49,20,8,2.0,204.0
2021-03-28,1302,50,82,74,400,289,162,132,61,26,15,4.0,199.0
2021-03-29,941,27,69,52,267,247,105,89,44,24,6,5.0,199.0
2021-03-30,1133,34,87,68,337,303,136,83,52,18,4,4.0,198.0
2021-03-31,1482,45,96,85,482,379,186,119,53,24,5,8.0,199.0
2021-04-01,1178,37,72,74,342,275,157,97,66,30,4,6.0,196.0
2021-04-02,1294,44,81,60,358,289,152,120,74,19,14,5.0,195.0
2021-04-03,1638,49,87,91,448,554,172,101,65,29,6,3.0,203.0
2021-04-04,1349,58,73,71,331,280,149,125,73,20,7,2.0,202.0
2021-04-05,1070,44,78,61,304,239,146,94,69,15,9,7.0,211.0
2021-04-06,1300,37,83,94,300,289,169,128,58,14,5,5.0,218.0
2021-04-07,1139,48,79,68,260,284,137,130,78,42,8,4.0,240.0
2021-04-08,1285,40,50,77,357,371,173,113,66,23,9,4.0,230.0
2021-04-09,1854,69,132,117,479,421,250,199,124,38,12,5.0,231.0
2021-04-10,1510,57,102,115,377,348,210,142,101,35,13,8.0,231.0
2021-04-11,1739,53,106,104,490,401,247,162,91,44,8,8.0,228.0
2021-04-12,1317,44,79,80,332,282,173,131,98,34,10,4.0,245.0
2021-04-13,1767,66,106,87,585,358,198,195,104,37,13,12.0,241.0
2021-04-14,1889,71,110,219,449,395,196,181,116,41,9,8.0,248.0
2021-04-15,2148,60,128,234,608,457,275,160,122,60,20,10.0,259.0
2021-04-16,2551,71,143,169,953,493,297,218,113,51,15,2.0,281.0
2021-04-17,2331,79,150,327,647,461,277,185,127,29,16,5.0,273.0
2021-04-18,2195,80,126,212,614,455,263,185,118,35,18,8.0,281.0
2021-04-19,2078,81,119,259,526,411,265,218,114,46,19,8.0,295.0
2021-04-20,2341,100,141,342,607,449,297,199,121,56,17,3.0,314.0
2021-04-21,2340,84,118,413,566,443,273,216,123,61,17,11.0,321.0
2021-04-22,2875,104,186,540,658,509,375,246,149,64,17,7.0,327.0
2021-04-23,2847,96,200,322,769,513,339,263,179,65,8,8.0,328.0
2021-04-24,2717,102,195,381,630,543,331,264,143,87,14,11.0,338.0
2021-04-25,2690,89,192,279,617,506,393,265,185,75,13,10.0,345.0
2021-04-26,2776,97,190,255,659,595,329,276,203,68,15,13.0,378.0
2021-04-27,2733,88,214,318,703,489,362,259,182,57,27,13.0,390.0
2021-04-28,3142,97,256,358,742,560,435,320,237,98,28,15.0,406.0
2021-04-29,3332,105,264,341,783,646,419,334,220,126,25,15.0,399.0
2021-04-30,3788,127,300,473,815,708,490,407,266,102,37,14.0,418.0
2021-05-01,2881,95,250,279,710,553,347,289,197,89,22,15.0,436.0
2021-05-02,3418,150,304,390,730,658,446,348,228,85,23,12.0,442.0
2021-05-03,2500,86,204,239,575,509,330,269,185,70,18,18.0,452.0
2021-05-04,3120,121,227,289,740,585,404,345,247,82,27,23.0,442.0
2021-05-05,3744,130,253,303,970,727,512,389,295,107,32,17.0,453.0
2021-05-06,3551,124,252,241,910,700,493,397,263,132,23,19.0,497.0
2021-05-07,4498,173,438,372,967,873,635,493,350,139,35,22.0,521.0
2021-05-08,4519,153,333,297,1086,877,589,498,365,137,35,25.0,552.0
2021-05-09,3733,139,298,238,959,764,461,415,286,108,28,26.0,555.0
2021-05-10,3807,159,293,291,877,707,475,485,313,142,40,17.0,616.0
2021-05-11,3973,186,256,296,1042,795,501,441,296,103,28,22.0,636.0
2021-05-12,4765,164,296,324,1198,980,655,522,400,149,33,39.0,628.0
2021-05-13,4855,181,284,480,1194,977,608,509,364,156,57,27.0,655.0
2021-05-14,4113,179,279,273,983,794,513,461,387,162,37,34.0,664.0
2021-05-15,4140,165,281,235,1016,814,539,409,429,137,39,44.0,677.0
2021-05-16,3780,160,243,268,913,696,492,458,367,124,30,36.0,690.0
2021-05-17,4446,179,255,307,1063,842,583,498,460,166,55,45.0,756.0
2021-05-18,4865,211,308,331,1226,935,607,570,450,154,54,47.0,755.0
2021-05-19,6075,248,362,381,1489,1312,745,679,536,188,60,46.0,823.0
2021-05-20,6806,255,413,466,1720,1336,931,772,560,220,64,59.0,875.0
2021-05-21,6493,260,434,419,1666,1260,904,741,503,201,49,50.0,968.0
2021-05-22,6320,313,475,428,1512,1208,788,670,520,230,80,50.0,974.0
2021-05-23,6976,319,533,438,1829,1295,796,706,589,226,84,49.0,1009.0
2021-05-24,6509,295,498,482,1688,1299,830,655,466,184,51,61.0,1046.0
2021-05-25,7289,388,545,533,1893,1389,888,774,549,211,73,60.0,1129.0
2021-05-26,7478,367,583,501,1940,1457,885,821,564,209,63,63.0,1107.0
2021-05-27,7857,407,583,578,2024,1569,956,841,555,203,74,59.0,1126.0
2021-05-28,8290,428,645,627,2154,1557,987,866,568,226,77,61.0,1161.0
2021-05-29,9020,477,716,619,2302,1702,1145,961,638,225,57,98.0,1154.0
2021-05-30,6999,383,556,475,1817,1370,837,632,504,188,56,79.0,1157.0
2021-05-31,6824,366,619,518,1742,1267,805,642,515,187,48,67.0,1182.0
2021-06-01,7105,374,592,526,1944,1377,786,693,482,208,68,71.0,1181.0
2021-06-02,7703,421,606,507,2148,1471,938,708,453,193,60,126.0,1202.0
2021-06-03,8209,384,545,535,2279,1720,980,787,518,202,56,103.0,1176.0
2021-06-04,7748,392,564,494,2071,1517,909,779,485,182,73,86.0,1154.0
2021-06-05,7452,348,578,491,2025,1444,872,703,492,156,70,109.0,1155.0
2021-06-06,6241,341,517,366,1744,1247,715,581,364,146,49,87.0,1188.0
2021-06-07,5271,252,428,376,1474,995,651,539,322,140,52,82.0,1175.0
2021-06-08,5566,266,415,357,1541,1144,654,550,305,125,56,76.0,1155.0
2021-06-09,6239,296,459,415,1666,1242,711,671,372,137,55,75.0,1154.0
2021-06-10,5671,292,462,396,1467,1144,718,563,366,141,38,73.0,1126.0
2021-06-11,6849,283,415,405,1769,1545,850,623,327,132,50,84.0,1149.0
2021-06-12,5793,285,437,398,1488,1180,704,536,331,123,46,76.0,1133.0
2021-06-13,5304,257,392,334,1557,998,630,487,274,104,37,64.0,1150.0
2021-06-14,4949,237,353,327,1426,977,639,427,295,112,62,60.0,1130.0
2021-06-15,5419,262,424,358,1464,1040,618,532,302,145,94,101.0,1113.0
2021-06-16,5150,275,363,355,1301,1036,630,527,281,143,72,73.0,1141.0
2021-06-17,5738,280,419,387,1603,1247,754,518,293,125,38,60.0,1119.0
2021-06-18,6440,286,410,337,1519,1358,801,502,310,112,63,74.0,1125.0
2021-06-19,5911,238,405,331,1601,1366,743,475,303,103,43,72.0,1105.0
2021-06-20,5293,245,391,354,1410,1089,639,428,238,97,48,60.0,1088.0
2021-06-21,4611,219,329,304,1185,933,625,378,234,101,37,69.0,1085.0
2021-06-22,4743,259,388,290,1284,1000,552,408,308,107,47,77.0,1116.0
2021-06-23,5244,249,393,307,1451,1091,644,463,276,123,49,83.0,1119.0
2021-06-24,5841,294,453,379,1627,1136,732,520,350,122,45,84.0,1109.0
2021-06-25,5812,238,333,329,1540,1398,704,466,287,103,41,82.0,1109.0
2021-06-26,5803,210,363,326,1620,1439,744,477,317,120,27,81.0,1104.0
2021-06-27,5586,232,334,316,1680,1273,742,479,274,101,49,60.0,1126.0
2021-06-28,5218,233,411,348,1486,1203,630,436,261,92,32,57.0,1150.0
2021-06-29,6437,296,448,367,1620,1391,649,531,332,141,44,107.0,1160.0
2021-06-30,6276,322,459,377,1714,1328,789,570,319,123,65,62.0,1159.0
2021-07-01,6988,348,461,379,1935,1501,885,522,324,134,45,84.0,1204.0
2021-07-02,6982,321,423,413,2070,1500,911,603,343,134,47,73.0,1180.0
2021-07-03,6658,326,467,408,1856,1386,782,541,321,121,42,107.0,1163.0
2021-07-04,6045,345,480,383,1664,1287,764,497,273,129,62,63.0,1222.0
2021-07-05,6387,322,419,352,1862,1436,823,562,297,104,38,77.0,1228.0
2021-07-06,7654,403,534,400,2049,1533,825,571,346,133,43,103.0,1266.0
2021-07-07,7097,314,508,456,2001,1504,962,562,309,132,38,91.0,1288.0
2021-07-08,8868,367,503,493,2659,2012,1117,745,456,161,65,135.0,1289.0
2021-07-09,9180,420,658,517,2533,2062,1152,724,439,156,42,77.0,1311.0
2021-07-10,9353,352,558,485,2656,1934,1114,749,437,164,50,87.0,1310.0
2021-07-11,9105,452,684,556,2461,2052,1223,756,441,172,48,90.0,1332.0
2021-07-12,8574,481,667,580,2427,1833,1043,690,458,135,56,103.0,1391.0
2021-07-13,11079,624,878,708,2944,2390,1390,898,521,178,60,125.0,1416.0
2021-07-14,11618,755,865,699,3107,2559,1539,991,541,178,63,118.0,1253.0
2021-07-15,13215,748,995,907,3711,2762,1677,1120,542,187,67,110.0,1206.0
2021-07-16,12541,627,840,715,3689,2757,1588,1009,559,187,55,115.0,1270.0
2021-07-17,12528,674,893,818,3465,2670,1519,1044,540,195,83,138.0,1312.0
2021-07-18,10710,559,808,639,3047,2296,1403,887,483,157,51,153.0,1317.0
2021-07-19,10972,622,795,700,3169,2390,1492,948,465,172,72,129.0,1330.0
2021-07-20,12366,670,894,802,3458,2776,1564,1058,579,193,74,93.0,1339.0
2021-07-21,11985,743,1078,875,3168,2356,1438,1097,602,224,84,199.0,1332.0
2021-07-22,13034,747,1028,864,3538,2743,1721,1159,589,216,73,134.0,1373.0
2021-07-23,15573,849,1179,1081,4326,3263,2039,1320,762,274,86,144.0,1356.0
2021-07-24,15902,807,1200,962,4504,3450,2004,1437,854,315,88,184.0,1399.0
2021-07-25,17045,860,1208,1045,4629,3715,2340,1392,747,255,72,92.0,1438.0
2021-07-26,14516,816,1132,932,3865,2909,1772,1237,597,232,68,207.0,1354.0
2021-07-27,16117,889,1263,1148,4411,3464,2168,1389,753,279,73,207.0,1362.0
2021-07-28,17405,955,1447,1182,4598,3631,2224,1572,860,271,100,143.0,1477.0
2021-07-29,17170,1025,1358,1140,4960,3556,2259,1431,743,261,86,174.0,1494.0
2021-07-30,16840,919,1343,1178,4596,3543,2137,1388,712,298,98,134.0,1538.0
2021-07-31,17786,1042,1604,1352,4856,3690,2285,1429,781,292,113,165.0,1462.0
2021-08-01,17150,981,1487,1274,4489,3610,2188,1444,845,296,117,160.0,1423.0
2021-08-02,15764,871,1345,1130,4296,3295,1896,1296,723,256,93,219.0,1451.0
2021-08-03,17105,986,1438,1239,4656,3392,2207,1522,781,299,112,195.0,1460.0
2021-08-04,19819,1142,1595,1380,5288,4312,2511,1684,941,296,122,257.0,1484.0
2021-08-05,20596,1070,1531,1388,5690,4401,2829,1779,905,344,101,164.0,1462.0
2021-08-06,20889,1095,1621,1331,5679,4600,2855,1725,919,333,112,160.0,1491.0
2021-08-07,19257,1025,1480,1383,5074,4025,2601,1641,925,384,124,210.0,1521.0
2021-08-08,18688,973,1532,1340,5128,3958,2412,1580,929,331,121,360.0,1509.0
2021-08-09,17236,912,1388,1209,4568,3568,2262,1484,784,276,122,212.0,1537.0
2021-08-10,19991,1094,1586,1456,5230,3987,2572,1712,954,369,135,201.0,1593.0
2021-08-11,20780,1113,1776,1454,5484,4454,2806,1793,948,363,113,211.0,1489.0
2021-08-12,21668,1207,1716,1507,5951,4580,2727,1843,991,392,141,318.0,1524.0
2021-08-13,21468,1020,1654,1433,5632,4431,2754,1856,1017,397,179,277.0,1479.0
2021-08-14,20670,1101,1633,1467,5463,4314,2681,1837,1020,382,149,260.0,1455.0
2021-08-15,20546,1138,1825,1507,5525,4319,2742,1652,912,334,124,282.0,1432.0
2021-08-16,19740,1035,1745,1372,5247,4184,2452,1635,865,347,145,274.0,1430.0
2021-08-17,19631,1113,1703,1424,5107,4208,2503,1607,925,373,144,293.0,1514.0
2021-08-18,22242,1214,1774,1624,5694,4639,2918,1874,1034,404,146,225.0,1457.0
2021-08-19,22948,1254,1781,1665,6342,4770,3014,1939,1050,457,140,178.0,1454.0
2021-08-20,23564,1290,2060,1820,6234,4637,3074,2066,1074,459,159,233.0,1449.0
2021-08-21,22262,1269,1885,1685,5866,4397,2816,1854,1078,470,166,223.0,1486.0
2021-08-22,19807,1144,1774,1565,5188,4015,2449,1636,945,400,163,232.0,1452.0
2021-08-23,17672,1041,1562,1374,4400,3461,2332,1575,927,397,167,174.0,1460.0
2021-08-24,20837,1123,1833,1616,5633,4140,2602,1649,972,421,127,211.0,1482.0
2021-08-25,22642,1263,1958,1767,5756,4472,3020,1755,1117,475,199,265.0,1498.0
2021-08-26,24599,1346,2091,1722,6374,4922,3132,2022,1144,536,191,393.0,1484.0
2021-08-27,22070,1186,1787,1649,5759,4550,2963,1771,1149,443,147,339.0,1416.0
2021-08-28,22597,1262,1926,1717,5583,4539,2941,1813,1177,479,179,252.0,1462.0
2021-08-29,20579,1207,1818,1638,5614,3929,2446,1707,991,416,153,285.0,1419.0
2021-08-30,19268,1169,1759,1597,4929,3708,2380,1562,1048,427,175,294.0,1402.0
2021-08-31,20897,1188,1759,1683,5416,4150,2723,1768,1098,501,161,282.0,1419.0
